824299	bash	341765	2510848	5373952
824379	tmux:	747090	3780608	626688
824668	node	824299	10874880	8380416
824719	codex	824668	157417472	105656320
840249	audio-tools-api	6718	29310976	1982464
840278	node	6718	48955392	11878400
875575	codex-code-mode	824719	10682368	1703936
892989	2.1.239	1	37568512	72646656
893183	2.1.239	892989	135004160	410562560
909837	sshd	1440138	6647808	2150400
910205	bash	909837	2473984	5840896
913173	su	910205	3710976	565248
913189	bash	913173	2539520	5324800
933069	git-control-tow	6718	77815808	11452416
933361	node	6718	40136704	8597504
959045	vrooli-events-a	6718	423952384	2867200
959127	node	6718	24125440	17321984
971329	program-runtime	6718	278261760	10543104
971824	node	6718	22003712	16949248
982487	quality-health-	6718	21876736	2179072
982627	node	6718	22650880	20467712
1081352	scenario-comple	6718	28971008	4620288
1081470	node	6718	22122496	17252352
1120006	scenario-authen	6718	12455936	1466368
1120093	node	6718	20955136	20963328
1164363	vrooli-memory-a	6718	18829312	2576384
1164766	node	6718	21020672	20643840
1166710	meta-optimizati	6718	15798272	8880128
1166754	node	6718	21323776	16900096
1167326	node	6718	17809408	41451520
1167414	esbuild	1167326	5427200	1220608
1179982	plan-manager-ap	6718	33722368	2183168
1180095	node	6718	23584768	17678336
1188148	node	6718	17776640	42037248
1188210	esbuild	1188148	5668864	1052672
1202490	swarm-manager-a	6718	72962048	2646016
1202744	node	6718	44699648	9035776
1230997	claude	6718	107069440	284540928
1268777	dbus-daemon	6718	6004736	811008
1269202	xdg-document-po	6718	7016448	389120
1269206	xdg-permission-	6718	5521408	458752
1269213	fusermount3	1269202	2039808	122880
1312688	business-health	6718	23883776	1994752
1313132	node	6718	19558400	19771392
1330861	claude	345331	117243904	346886144
1365284	claude	344679	271974400	173977600
1426703	at-spi-bus-laun	6718	6725632	610304
1426721	dbus-daemon	1426703	4829184	364544
1426788	at-spi2-registr	6718	6340608	643072
1433132	prompt-manager-	6718	73236480	8003584
1433531	node	6718	22319104	37941248
1440138	sshd	1	6467584	970752
1440153	systemd	1	9146368	1916928
1440158	(sd-pam)	1440153	1765376	1822720
1440178	psimon	2	0	0
1440185	user-session-he	1440153	3108864	262144
1440631	dbus-daemon	1440153	3989504	458752
1440633	xdg-document-po	1440153	5877760	733184
1440637	xdg-permission-	1440153	5271552	462848
1440644	fusermount3	1440633	1728512	90112
1509157	gdm-session-wor	7942	8007680	5148672
1510651	gnome-keyring-d	6718	78503936	369205248
1510915	gdm-wayland-ses	1509157	5570560	491520
1510920	gnome-session-b	1510915	8617984	1986560
1510987	gnome-session-c	6718	5349376	409600
1511011	gvfsd	6718	6279168	892928
1511021	gvfsd-fuse	6718	5939200	688128
1511025	gnome-session-b	6718	10043392	2465792
1511089	gnome-shell	6718	92053504	227860480
1511158	nvidia-drm/timeline-977d	2	0	0
1511813	gnome-shell-cal	6718	8118272	3862528
1511826	evolution-sourc	6718	11718656	7503872
1511844	gjs	6718	14340096	2723840
1511874	ibus-daemon	6718	6451200	4898816
1511876	gsd-a11y-settin	6718	5750784	524288
1511878	gsd-color	6718	8208384	2695168
1511879	gsd-datetime	6718	8138752	1310720
1511886	gsd-housekeepin	6718	6815744	524288
1511893	gsd-keyboard	6718	7942144	2727936
1511900	gsd-media-keys	6718	10530816	3518464
1511903	gsd-power	6718	10473472	3534848
1511907	gsd-print-notif	6718	8196096	1253376
1511910	gsd-rfkill	6718	5771264	634880
1511912	gsd-screensaver	6718	6017024	286720
1511914	gsd-sharing	6718	7647232	1601536
1511919	gsd-smartcard	6718	5840896	917504
1511924	gsd-sound	6718	6750208	1208320
1511937	gsd-wacom	6718	7970816	3289088
1511953	indicator-messa	1511025	7307264	4509696
1511959	anydesk	1511025	13459456	276844544
1511967	evolution-alarm	1511025	11202560	13668352
1512005	gsd-disk-utilit	1511025	6160384	1060864
1512061	goa-daemon	6718	10448896	3784704
1512066	ibus-dconf	1511874	5464064	708608
1512091	goa-identity-se	6718	6569984	1028096
1512093	gvfs-udisks2-vo	6718	9015296	765952
1512115	ibus-extension-	1511874	7962624	11423744
1512122	evolution-calen	6718	9351168	3125248
1512131	ibus-portal	6718	15699968	48803840
1512157	gvfs-goa-volume	6718	5509120	565248
1512175	gvfs-gphoto2-vo	6718	5849088	966656
1512180	gsd-printer	6718	8249344	2064384
1512190	gvfs-mtp-volume	6718	5754880	835584
1512197	evolution-addre	6718	10997760	3760128
1512218	gvfs-afc-volume	6718	6553600	999424
1512247	Xwayland	1511089	14671872	74612736
1512287	ibus-engine-sim	1511874	6103040	516096
1512375	dconf-service	6718	5140480	729088
1512403	nvidia-drm/timeline-9784	2	0	0
1512503	tracker-miner-f	6718	14848000	3522560
1512568	gjs	6718	13996032	2580480
1512609	gsd-xsettings	6718	9940992	19480576
1512644	ibus-x11	6718	7835648	6877184
1512656	mutter-x11-fram	1511089	9564160	25063424
1513370	agent-inbox-api	1	38711296	4349952
1513572	node	1	23375872	30547968
1515033	user-session-he	6718	212992	671744
1524166	performance-hea	6718	21102592	2293760
1524557	node	6718	21110784	17879040
1526094	snapd-desktop-i	1515033	233472	7868416
1531741	bash	341765	2506752	5373952
1531986	tmux:	747090	3526656	724992
1532637	vrooli	1531741	253952	3850240
1532645	claude	1532637	257855488	314916864
1553061	gvfsd-metadata	6718	5578752	557056
1553082	update-notifier	1511025	10723328	6946816
1560599	experience-mana	6718	23339008	2748416
1560984	node	6718	24154112	21184512
1603268	claude	6718	99160064	288509952
1618074	node	6718	8712192	8388608
1618096	codex	1618074	59793408	77365248
1633015	kworker/24:3-events	2	0	0
1643532	claude	6718	93708288	240168960
1676583	claude	6718	147750912	210915328
1676998	gnome-system-mo	1511089	286117888	2241302528
1677010	xdg-desktop-por	6718	9846784	1949696
1677015	xdg-desktop-por	6718	12689408	13152256
1677040	xdg-desktop-por	6718	9306112	9670656
1677095	nvidia-drm/timeline-97cd	2	0	0
1677252	nvidia-drm/timeline-97ce	2	0	0
1719010	node	3988387	10584064	8298496
1719807	codex	1719010	68169728	132194304
1725757	node	6718	8687616	8384512
1725807	codex	1725757	56958976	52576256
1738869	secrets-manager	6718	13479936	13144064
1738975	node	6718	21917696	17014784
1773183	chrome	1997474	433086464	58073088
1786280	claude	6718	144080896	215240704
1803635	claude	6718	155017216	285102080
1826791	codex-code-mode	1719807	16384	2519040
1829353	node	6718	17887232	41668608
1829370	esbuild	1829353	5738496	1159168
1842994	node	6718	8712192	8388608
1843021	codex	1842994	65724416	56836096
1872743	claude	348534	105406464	246173696
1906806	kworker/u129:11-flush-259:0	2	0	0
1941188	structure-healt	6718	21573632	5210112
1941301	node	6718	20869120	19058688
1997237	gvfsd-http	1511011	6828032	1294336
1997269	chrome	6718	166490112	136724480
1997282	cat	1997269	1929216	106496
1997283	cat	1997269	1929216	110592
1997313	chrome_crashpad	6718	2572288	294912
1997315	chrome_crashpad	6718	2031616	339968
1997437	chrome	1997269	20332544	15060992
1997441	chrome	1997269	23572480	12705792
1997474	chrome	1997441	6930432	12554240
1997568	chrome	1997437	120270848	134561792
1997572	chrome	1997269	70090752	16617472
1997604	chrome	1997474	44969984	14434304
1997782	chrome	1997474	106946560	63279104
1997799	chrome	1997474	118878208	40828928
1997886	nvidia-drm/timeline-97e2	2	0	0
1997963	chrome	1997474	86818816	36487168
1998072	nvidia-drm/timeline-97e9	2	0	0
1998086	nvidia-drm/timeline-97ea	2	0	0
1998095	nvidia-drm/timeline-97eb	2	0	0
